video_id,video_title,views,likes,year,duration_hms,publish_date,link,comments,comment_count,language_detected
KcsRxHwGz7A,Every Challenge I've Ever Done,955691,29837.0,2017,23:48:6,20170623,https://www.youtube.com/watch?v=KcsRxHwGz7A,True,4500,en
iengNekeTNo,Reading The Youtube Terms Of Service,575627,19822.0,2017,0:25:57,20170307,https://www.youtube.com/watch?v=iengNekeTNo,True,3500,en
3TflpIllQHY,I Put 100 Million Orbeez In My Friend's Backyard,250252880,5410240.0,2018,0:14:45,20181122,https://www.youtube.com/watch?v=3TflpIllQHY,True,140000,en
Su34c5Z8DW4,I Put Millions Of Pennies In My Friends Backyard,189630060,2850052.0,2018,0:14:40,20181208,https://www.youtube.com/watch?v=Su34c5Z8DW4,True,64000,en
P4qWhSZ7_WA,Things That SHOULDN'T Be Sold On Amazon,152722103,2300270.0,2018,0:14:6,20180921,https://www.youtube.com/watch?v=P4qWhSZ7_WA,True,55000,en
3ix_gbcubTo,"Last To Leave Slime Pit Wins $20,000 - Challenge",151507954,2416853.0,2018,0:17:50,20181130,https://www.youtube.com/watch?v=3ix_gbcubTo,True,73000,en
6_im_hGxGRk,Spending 24 Hours Straight Under Water Challenge,145837068,3574141.0,2018,0:15:11,20180824,https://www.youtube.com/watch?v=6_im_hGxGRk,True,105000,en
wbzD04leeLI,Do Water Repellent Shoes Actually Work?,132501573,2001242.0,2018,0:11:37,20180622,https://www.youtube.com/watch?v=wbzD04leeLI,True,63000,en
nd-bwvNB7YA,Destroying My Friend's Car And Surprising Him With A New One - Slime,122009437,2494928.0,2018,0:16:10,20180828,https://www.youtube.com/watch?v=nd-bwvNB7YA,True,66000,en
sESRuTyfsEk,I Spent 24 Hours Straight In Prison - Challenge,119774045,2116877.0,2018,0:13:1,20181219,https://www.youtube.com/watch?v=sESRuTyfsEk,True,73000,en
71VpdDb8e6U,"Last Youtuber To Leave Wins $100,000 - Challenge",106694772,2162217.0,2018,0:24:38,20181212,https://www.youtube.com/watch?v=71VpdDb8e6U,True,94000,en
e5DqdX-7_g4,Surprising TFue With A Fortnite Battle Bus In Real Life,103223011,1889455.0,2018,0:14:25,20181207,https://www.youtube.com/watch?v=e5DqdX-7_g4,True,62000,en
Gz3yak1cl-8,"Last To Leave Circle Wins $10,000 - Challenge",98644208,1674346.0,2018,0:16:35,20181012,https://www.youtube.com/watch?v=Gz3yak1cl-8,True,59000,en
foLlul8Tl3E,"I Donated $50,000 To Ninja - Fortnite",98591155,2143420.0,2018,0:17:54,20180714,https://www.youtube.com/watch?v=foLlul8Tl3E,True,59000,sl
nywT2SenPIo,"Last To Remove Hand, Gets Lamborghini Challenge",97369034,1716068.0,2018,0:19:45,20181102,https://www.youtube.com/watch?v=nywT2SenPIo,True,73000,en
qrIh-ZHN4-E,World's Hottest Substance Vs Coldest Substance,97240030,1782502.0,2018,0:11:52,20180630,https://www.youtube.com/watch?v=qrIh-ZHN4-E,True,53000,en
XE9pUM9MEFA,I Built A Working Car Using Only LEGOS,75340395,1646468.0,2018,0:12:24,20180623,https://www.youtube.com/watch?v=XE9pUM9MEFA,True,98000,en
GUWGsIVEMSQ,"Surprising Tfue With $10,000 Live - Fortnite",75331091,1536940.0,2018,0:15:22,20181004,https://www.youtube.com/watch?v=GUWGsIVEMSQ,True,47000,en
q0OK-zHnvnA,Can A Glowing 1000 Degree Sword Slice A Car In Half?,70035753,1138814.0,2018,0:9:57,20180906,https://www.youtube.com/watch?v=q0OK-zHnvnA,True,37000,en
qAW6CE7_bFM,"I Donated $25,000 To Random Kids Streaming Fortnite",66058194,1322061.0,2018,0:17:36,20180914,https://www.youtube.com/watch?v=qAW6CE7_bFM,True,39000,en
9vB-48kHbBU,I Built A Giant House Using Only Legos,65301807,1035061.0,2018,0:13:49,20181202,https://www.youtube.com/watch?v=9vB-48kHbBU,True,48000,en
b91vrgVY-ZQ,"Attempting The Impossible Maze - $10,000 Challenge",57123723,1007709.0,2018,0:19:46,20180815,https://www.youtube.com/watch?v=b91vrgVY-ZQ,True,32000,en
MC5h-ShR-S8,"We Drove 3,000 Miles For The World's Best Burger",55092263,1222396.0,2018,0:13:49,20180609,https://www.youtube.com/watch?v=MC5h-ShR-S8,True,93000,en
XKFKPQHdWRI,Breaking Glass Using Only Megaphones,54394687,1403266.0,2018,0:8:54,20180317,https://www.youtube.com/watch?v=XKFKPQHdWRI,True,74000,en
52ubXjlVzUY,"Donating $100,000 To A Random Fortnite Streamer",53639207,1113017.0,2018,0:22:56,20180805,https://www.youtube.com/watch?v=52ubXjlVzUY,True,50000,de
op0N7axawJA,"I Gave $20,000 To Random Homeless People",47721345,1304814.0,2018,0:10:56,20180217,https://www.youtube.com/watch?v=op0N7axawJA,True,72000,en
QapO3maXd9k,Donating $10000 To Pewdiepie,47411161,1726246.0,2018,0:15:15,20181216,https://www.youtube.com/watch?v=QapO3maXd9k,True,49000,de
uE6gud1voDs,"Ordering Water Then Tipping $30,000",46317599,1203922.0,2018,0:11:44,20181023,https://www.youtube.com/watch?v=uE6gud1voDs,True,46000,en
XHb7g6yuGgE,Moving 10 Pounds Using ONLY Sound,45895593,1210540.0,2018,0:13:45,20180802,https://www.youtube.com/watch?v=XHb7g6yuGgE,True,49000,en
sirrTXiPFmw,I Bought One Snickers Bar From Every Walmart,45087000,1118226.0,2018,0:10:8,20180113,https://www.youtube.com/watch?v=sirrTXiPFmw,True,69000,en
1SwVSTKFCsc,"Spending $40,000 In One Hour Challenge",44944385,930793.0,2018,0:14:2,20181117,https://www.youtube.com/watch?v=1SwVSTKFCsc,True,54000,de
9GD6hbqu2oM,I Spent 24 Hours Straight In Slime,44109894,935219.0,2018,0:14:38,20181009,https://www.youtube.com/watch?v=9GD6hbqu2oM,True,32000,ro
VqnQ-0q2gb4,Destroyed Friend's House And Bought Him A New One,43931894,1129077.0,2018,0:14:37,20181124,https://www.youtube.com/watch?v=VqnQ-0q2gb4,True,67000,en
tBEBc4KQVsU,I Hope This Magic Trick Works,43693792,716371.0,2018,0:16:22,20180911,https://www.youtube.com/watch?v=tBEBc4KQVsU,True,18000,en
d8pJkuSp1iI,How Many Toy Cars Does It Take To Pull A Real Car?,41368919,760806.0,2018,0:11:48,20180504,https://www.youtube.com/watch?v=d8pJkuSp1iI,True,26000,en
Izmibu7dxcs,Destroying My Friend's Car And Surprising Him With A New One,39310954,626828.0,2018,0:15:11,20180413,https://www.youtube.com/watch?v=Izmibu7dxcs,True,35000,en
qZNxvnQv0h4,I Bought Every Billboard In My City For This,38855908,1313045.0,2018,0:15:31,20181026,https://www.youtube.com/watch?v=qZNxvnQv0h4,True,105000,en
l_huIWJBhJM,I Bought An Expensive Car Using Only $1 Bills,37726034,1076256.0,2018,0:10:29,20180213,https://www.youtube.com/watch?v=l_huIWJBhJM,True,35000,en
rH1D_3G56DY,Returning Destroyed Rental Cars Prank,37444781,621433.0,2018,0:10:29,20180727,https://www.youtube.com/watch?v=rH1D_3G56DY,True,17000,en
UlUcwJc5nBs,"Surprising My 8,000,000th Subscriber With 8,000,000 ___",37427713,584632.0,2018,0:18:51,20180919,https://www.youtube.com/watch?v=UlUcwJc5nBs,True,18000,en
Ejou8aa5eZk,How Many Rubber Bands Does It Take To Snap A Safe?,37420176,911987.0,2018,0:10:15,20180522,https://www.youtube.com/watch?v=Ejou8aa5eZk,True,44000,en
yzGmnjDFuZE,"I Donated $30,000 To My Favorite Twitch Streamer (ninja)",36802116,858200.0,2018,0:10:28,20180221,https://www.youtube.com/watch?v=yzGmnjDFuZE,True,38000,en
xBP9EUQIkNs,"You Pick The Right Cup, You Win $100,000!",36314788,973699.0,2018,0:17:35,20181028,https://www.youtube.com/watch?v=xBP9EUQIkNs,True,35000,en
VwWV4JelEzY,Walking Into Random Stores With 100 Dinosaurs,33798126,895085.0,2018,0:10:12,20180322,https://www.youtube.com/watch?v=VwWV4JelEzY,True,44000,en
g2rbhIB-ITM,"I Donated $30,000 To A Random Twitch Streamer (world record)",32922336,1052155.0,2018,0:18:26,20180128,https://www.youtube.com/watch?v=g2rbhIB-ITM,True,54000,en
vETSAZgfDP4,I Flew Using Only Balloons AND Leaf Blowers,32839301,652052.0,2018,0:11:17,20180423,https://www.youtube.com/watch?v=vETSAZgfDP4,True,44000,en
rPXmbM2UEbU,"Giving $100,000 To A Homeless Person",31577582,1022994.0,2018,0:14:43,20181223,https://www.youtube.com/watch?v=rPXmbM2UEbU,True,69000,en
NZR4WEjpOQg,Winning A Game Of Fortnite In The Middle Of The Ocean,31530432,780537.0,2018,0:9:43,20180425,https://www.youtube.com/watch?v=NZR4WEjpOQg,True,46000,en
f0M64XpmTz8,"I Spent $50,000 On Lottery Tickets And Won ____",31421658,745839.0,2018,0:16:54,20181019,https://www.youtube.com/watch?v=f0M64XpmTz8,True,33000,en
3iaDrpKdaIc,I Ubered Random People In A Tank,30247574,862578.0,2018,0:9:58,20180711,https://www.youtube.com/watch?v=3iaDrpKdaIc,True,43000,en
ZPuEUe_8SRM,"Giving My 10,000,000th Subscriber 10,000,000 ___",29897316,814783.0,2018,0:18:19,20181113,https://www.youtube.com/watch?v=ZPuEUe_8SRM,True,32000,en
mpZWt5pGKZ8,The Real Way Dinosaurs Went Extinct,29694615,806974.0,2018,0:5:50,20180628,https://www.youtube.com/watch?v=mpZWt5pGKZ8,True,43000,en
RywkkwO78m8,Flat Earth PROVEN By Independent Research,28898527,794072.0,2018,0:11:52,20180922,https://www.youtube.com/watch?v=RywkkwO78m8,True,133000,de
bFZdU9dr4OM,Rocket League In Real Life!,28826184,540392.0,2018,0:12:54,20180901,https://www.youtube.com/watch?v=bFZdU9dr4OM,True,16000,en
WRzIuC2MKOU,"Can 1,000 Fans At Max Speed Push A Car?",28825559,620056.0,2018,0:11:52,20180717,https://www.youtube.com/watch?v=WRzIuC2MKOU,True,36000,fr
nRkwuTOESCc,Donating Big Donations To Twitch Streamers!!!,27781441,580470.0,2018,0:18:38,20180111,https://www.youtube.com/watch?v=nRkwuTOESCc,True,36000,en
7ALCsEyn3mg,I Bought The World's Most Expensive Apps ($10k),27114407,760004.0,2018,0:10:19,20180208,https://www.youtube.com/watch?v=7ALCsEyn3mg,True,24000,en
d7QmQtNwhcU,"Can 1,000 Rolls Of Duct Tape Stop A Car??",27003650,545675.0,2018,0:10:22,20180430,https://www.youtube.com/watch?v=d7QmQtNwhcU,True,24000,en
mGIpOtncmSM,"Saying Pewdiepie 100,000 Times",26687038,1687751.0,2018,11:48:40,20181125,https://www.youtube.com/watch?v=mGIpOtncmSM,True,166000,de
nLpqZEAFnkE,I Bought A Car Using Only Pennies,26647770,719835.0,2018,0:11:51,20180125,https://www.youtube.com/watch?v=nLpqZEAFnkE,True,38000,en
koRKIlRQj4g,I Built A Mansion Using Only Cardboard Boxes,25921620,574147.0,2018,0:7:8,20180320,https://www.youtube.com/watch?v=koRKIlRQj4g,True,23000,en
ehEuczQUh8E,Pulling Cars Over Using A Toy Police Car,24788353,542322.0,2018,0:13:16,20180513,https://www.youtube.com/watch?v=ehEuczQUh8E,True,18000,en
zE3FLbpu9-Q,"I Donated $40,000 To A Random Twitch Fortnite Streamer (world record)",24607092,630227.0,2018,0:21:17,20180421,https://www.youtube.com/watch?v=zE3FLbpu9-Q,True,28000,en
xBLxMfO3pDw,$10000 Ice Sculpture Vs Flame,23938754,503540.0,2018,0:14:57,20180501,https://www.youtube.com/watch?v=xBLxMfO3pDw,True,29000,en
vbph9F_pRNI,I Donated $1000 Every Time She Blinked - Fortnite Streamers,21880075,639606.0,2018,0:15:45,20180624,https://www.youtube.com/watch?v=vbph9F_pRNI,True,24000,en
2Pvt8awds44,Walking Up To Random People With 100 StormTroopers,20210070,502119.0,2018,0:10:3,20180411,https://www.youtube.com/watch?v=2Pvt8awds44,True,38000,en
n9BbAfbsyj0,"I Donated $10,000 If They Said This Word (Twitch Streamers)",20142214,554398.0,2018,0:13:5,20180404,https://www.youtube.com/watch?v=n9BbAfbsyj0,True,21000,en
gKVZz4kcuns,"$10,000 Games Of Rock Paper Scissors",18650478,512171.0,2018,0:12:52,20181104,https://www.youtube.com/watch?v=gKVZz4kcuns,True,24000,it
Fbl3E_XCQfA,Trying To Fly Using Only Leaf Blowers,18452445,428080.0,2018,0:13:1,20180301,https://www.youtube.com/watch?v=Fbl3E_XCQfA,True,28000,en
yuGEB4ZZdUQ,Tying My Shoes In Every State (World Record),18171200,453264.0,2018,0:15:10,20180316,https://www.youtube.com/watch?v=yuGEB4ZZdUQ,True,40000,en
-0zoWMSEOGg,"I Gave My 6,000,000th Subscriber 6,000,000 ____",17746997,394325.0,2018,0:18:33,20180725,https://www.youtube.com/watch?v=-0zoWMSEOGg,True,32000,en
97Gh93Daio0,I Made Money Grow On Trees,17385404,430238.0,2018,0:10:28,20180601,https://www.youtube.com/watch?v=97Gh93Daio0,True,35000,en
wDqJZ_2ZA3A,"I Spent $30,000 On Lottery Tickets And Won ____",17374003,425868.0,2018,0:15:33,20180928,https://www.youtube.com/watch?v=wDqJZ_2ZA3A,True,21000,en
t4OumncEiKo,I Took Apart My Friends Car And Put It In His Room,15921143,315646.0,2018,0:10:16,20180525,https://www.youtube.com/watch?v=t4OumncEiKo,True,12000,en
uBC7805Smsg,"I Gave $500,000 To Random People",15241806,452901.0,2018,0:15:3,20180511,https://www.youtube.com/watch?v=uBC7805Smsg,True,30000,en
CWK6an4mYL0,"I Tipped Waitresses $20,000",15010725,355550.0,2018,0:12:23,20180330,https://www.youtube.com/watch?v=CWK6an4mYL0,True,19000,fr
dFr5YQaQQdo,"I Gave $20,000 To People From An Ice Cream Truck",14813322,346846.0,2018,0:13:41,20180502,https://www.youtube.com/watch?v=dFr5YQaQQdo,True,20000,en
9-HphHIJS9c,"How I Gave Away $1,000,000",14571897,488222.0,2018,0:15:14,20181225,https://www.youtube.com/watch?v=9-HphHIJS9c,True,33000,en
WZ2rYlVxt4g,"Giving My 4,000,000th Subscriber 4,000,000 Cookies",13408221,341795.0,2018,0:10:41,20180402,https://www.youtube.com/watch?v=WZ2rYlVxt4g,True,24000,en
szt8xabJoSo,"Donating $10,000 To Fortnite Streamers If They Win",11387032,273518.0,2018,0:14:31,20180303,https://www.youtube.com/watch?v=szt8xabJoSo,True,15000,en
dp8IaLrZpGs,"I Gave My 5,000,000th Subscriber 5,000,000 ______",11363567,292615.0,2018,0:11:31,20180608,https://www.youtube.com/watch?v=dp8IaLrZpGs,True,18000,en
CvMRiR4k49Y,We Delivered 100 Pizzas To Random Houses,9218750,227951.0,2018,0:10:3,20180202,https://www.youtube.com/watch?v=CvMRiR4k49Y,True,10000,it
Pe3pGsCeYXg,"Giving 3,000,000 Pennies To My 3,000,000th Subscriber",8869223,235328.0,2018,0:10:10,20180222,https://www.youtube.com/watch?v=Pe3pGsCeYXg,True,21000,en
sg_XFT4K3N4,"I Dropped $20,000 From A Drone",7834718,248429.0,2018,0:11:45,20180308,https://www.youtube.com/watch?v=sg_XFT4K3N4,True,17000,en
QxGVgXf_LNk,"Going Through The Same Drive Thru 1,000 Times",313474495,5227737.0,2019,0:15:38,20191005,https://www.youtube.com/watch?v=QxGVgXf_LNk,True,132000,en
D9lVNzyhYnc,Surviving 24 Hours Straight In The Bermuda Triangle,266725551,4470137.0,2019,0:11:41,20191109,https://www.youtube.com/watch?v=D9lVNzyhYnc,True,99000,en
xRwy_rKc7gI,"Last To Leave World's Largest Bowl Of Cereal Wins $10,000",264189265,3496220.0,2019,0:15:42,20190515,https://www.youtube.com/watch?v=xRwy_rKc7gI,True,87000,en
A-vX1AGBGsc,"Pass All 12 Grades, Win $10,000",235218331,3547479.0,2019,0:17:31,20190131,https://www.youtube.com/watch?v=A-vX1AGBGsc,True,142000,en
anFxsa5jXrE,"I Searched 100 Dumpsters, Here's What I Found",233258245,3199181.0,2019,0:17:8,20191012,https://www.youtube.com/watch?v=anFxsa5jXrE,True,57000,en
2eFSU7TFOnk,Spending 24 Hours On Top Of A Mountain,231398412,4079925.0,2019,0:15:24,20190613,https://www.youtube.com/watch?v=2eFSU7TFOnk,True,116000,fr
lBYC4_Lccjw,Surviving 24 Hours On A Deserted Island,214357194,3671090.0,2019,0:13:52,20190822,https://www.youtube.com/watch?v=lBYC4_Lccjw,True,80000,en
bs0SWXbty18,"Spending $1,000,000 In 24 Hours",208164824,4866899.0,2019,0:15:9,20191221,https://www.youtube.com/watch?v=bs0SWXbty18,True,126000,en
JTQcIR2ZxU4,Homeless Man Buys A Lamborghini,202731057,4358477.0,2019,0:14:20,20190418,https://www.youtube.com/watch?v=JTQcIR2ZxU4,True,80000,en
TOcGSwJBPMQ,I Spent 24 Hours Straight At Area 51,195356139,4001543.0,2019,0:15:14,20190802,https://www.youtube.com/watch?v=TOcGSwJBPMQ,True,99000,ro
H1WBdh56Vq4,Spending 24 Hours In A City With No Laws,190066414,3025816.0,2019,0:14:28,20190507,https://www.youtube.com/watch?v=H1WBdh56Vq4,True,67000,en
UQtltNZ_pjs,I Won Every Prize At A Theme Park,188632735,3030797.0,2019,0:13:21,20190815,https://www.youtube.com/watch?v=UQtltNZ_pjs,True,67000,en
bTrV5v7GLcQ,"Last To Leave Pool Of $20,000 Keeps It",187745677,3361965.0,2019,0:16:38,20190824,https://www.youtube.com/watch?v=bTrV5v7GLcQ,True,81000,en
Ooke4YZv8Ts,Surviving 24 Hours Straight In A Desert,187367313,3409059.0,2019,0:14:4,20190316,https://www.youtube.com/watch?v=Ooke4YZv8Ts,True,96000,en
6wsFjjhZPJI,"Last To Leave Revolving Door Wins $50,000",170391123,3703637.0,2019,0:13:44,20190702,https://www.youtube.com/watch?v=6wsFjjhZPJI,True,179000,en
RCvnytndd9c,"Last To Leave VR Wins $20,000",169898878,3294224.0,2019,0:14:17,20190608,https://www.youtube.com/watch?v=RCvnytndd9c,True,93000,en
tQ4m4zD7BBA,"Last To Fall Wins $1,000,000 (Part 1)",169557940,3170353.0,2019,0:16:56,20191114,https://www.youtube.com/watch?v=tQ4m4zD7BBA,True,56000,en
X1jMMFOqxEw,"$50,000 Game Of Extreme Hide And Seek - Challenge",169282042,3121619.0,2019,0:13:47,20191128,https://www.youtube.com/watch?v=X1jMMFOqxEw,True,51000,de
ha4tRQwKIUg,I Bought Everything In A Store - Challenge,168521211,4340602.0,2019,0:16:56,20190518,https://www.youtube.com/watch?v=ha4tRQwKIUg,True,180000,en
gL6iSCSHjco,"Last To Leave Roller Coaster Wins $20,000 - Challenge",167912144,3064943.0,2019,0:15:7,20190817,https://www.youtube.com/watch?v=gL6iSCSHjco,True,66000,en
7zi0bi-RDj4,"Eating A $10,000 Golden Steak (24k Gold)",163111819,2441692.0,2019,0:16:30,20190111,https://www.youtube.com/watch?v=7zi0bi-RDj4,True,89000,de
sfv1QaRzJg8,I Ordered Pizza And Tipped The House,161085379,4423644.0,2019,0:12:50,20191205,https://www.youtube.com/watch?v=sfv1QaRzJg8,True,105000,en
3LLnjRLrvLU,I Opened A Free Car Dealership,155955511,3542060.0,2019,0:15:20,20190829,https://www.youtube.com/watch?v=3LLnjRLrvLU,True,136000,en
dBxOYE2j55U,Make This Video The Most Liked Video On Youtube,155391206,30198249.0,2019,0:13:10,20190116,https://www.youtube.com/watch?v=dBxOYE2j55U,True,309000,en
YyhKdOCwD7s,24 Hours In The Most Haunted Place On Earth,154212325,3144798.0,2019,0:15:7,20190530,https://www.youtube.com/watch?v=YyhKdOCwD7s,True,139000,en
yeqARWqjkps,"Last To Take Hand Off $1,000,000 Keeps It",150598822,3453637.0,2019,0:15:17,20191219,https://www.youtube.com/watch?v=yeqARWqjkps,True,295000,en
RwnN2FVaHmw,"Last to Stop Swinging Wins $1,000,000 (Part 2)",147761123,2382550.0,2019,0:13:3,20191130,https://www.youtube.com/watch?v=RwnN2FVaHmw,True,80000,en
d1010B3sKNQ,Surviving 24 Hours Straight In A Rain Forest,146250149,2724555.0,2019,0:13:9,20190921,https://www.youtube.com/watch?v=d1010B3sKNQ,True,73000,en
2nd73lyvq4w,Giant Monopoly Game With Real Money,137086706,2490528.0,2019,0:14:55,20190215,https://www.youtube.com/watch?v=2nd73lyvq4w,True,68000,en
Ims5p6wjW9s,"Last To Take Hand Off Boat, Keeps It",137014127,2156785.0,2019,0:16:47,20191019,https://www.youtube.com/watch?v=Ims5p6wjW9s,True,57000,en
ws694xrKopA,"Can 50,000 Magnets Catch A Cannon Ball?",135709044,2219256.0,2019,0:9:28,20190720,https://www.youtube.com/watch?v=ws694xrKopA,True,46000,en
LU_xVr4b2qM,"Going Around A Ferris Wheel 1,000 Times Straight",134483347,2634636.0,2019,0:12:56,20191116,https://www.youtube.com/watch?v=LU_xVr4b2qM,True,49000,en
ORUX1lHbOa8,I Opened A FREE BANK,128729859,3044830.0,2019,0:10:52,20191123,https://www.youtube.com/watch?v=ORUX1lHbOa8,True,94000,en
I046_n20d3s,Standing Still For 24 Hours Straight - Statue Challenge,125480600,2044111.0,2019,0:18:16,20190222,https://www.youtube.com/watch?v=I046_n20d3s,True,36000,en
AA-VpIj8F5Y,"Last To Stop Running Wins $20,000",124000820,2388495.0,2019,0:14:57,20190606,https://www.youtube.com/watch?v=AA-VpIj8F5Y,True,65000,en
nuM0Z4a7kMs,I Spent 24 Hours Straight In Insane Asylum,123714538,2354878.0,2019,0:15:55,20190210,https://www.youtube.com/watch?v=nuM0Z4a7kMs,True,133000,ro
i2O6GMpNWGo,"Last To Leave The Tesla, Keeps It Challenge",121811633,2086558.0,2019,0:18:29,20190329,https://www.youtube.com/watch?v=i2O6GMpNWGo,True,44000,en
q6Qw8mUVTrE,I Put 10 Million Legos in Friend's House,118746536,1727457.0,2019,0:15:17,20190118,https://www.youtube.com/watch?v=q6Qw8mUVTrE,True,62000,en
HPJKxAhLw5I,"Planting 20,000,000 Trees, My Biggest Project Ever!",118290048,4543957.0,2019,0:7:23,20191025,https://www.youtube.com/watch?v=HPJKxAhLw5I,True,160000,en
0DaMUhgcAqo,Destroying My Friend's Car And Surprising Him With A New One,115716215,2867213.0,2019,0:14:43,20190810,https://www.youtube.com/watch?v=0DaMUhgcAqo,True,61000,en
Y6jC6VaO3j0,"Donating $100,000 To Streamers With 0 Viewers",111359051,3577382.0,2019,0:14:37,20190324,https://www.youtube.com/watch?v=Y6jC6VaO3j0,True,76000,en
0NGWT9COcEI,"I Gave My Brother 24 Hours To Spend $100,000",109114523,2593105.0,2019,0:13:7,20190831,https://www.youtube.com/watch?v=0NGWT9COcEI,True,56000,en
NbaWrbJDr48,"Last To Leave Toilet Wins $1,000,000 (Part 3)",104840064,1964727.0,2019,0:15:46,20191207,https://www.youtube.com/watch?v=NbaWrbJDr48,True,48000,en
XaxhLbxZ13k,Last To Take Hand Off House Keeps It!,102013465,1682443.0,2019,0:17:30,20190108,https://www.youtube.com/watch?v=XaxhLbxZ13k,True,44000,en
HfJMs4mrSJM,Molten Lava Vs Giant Ice Block Experiment,100745707,1856988.0,2019,0:7:37,20190427,https://www.youtube.com/watch?v=HfJMs4mrSJM,True,41000,en
n6qc4LHN2KQ,I Opened The World's First FREE Store,98008947,2392358.0,2019,0:14:50,20190615,https://www.youtube.com/watch?v=n6qc4LHN2KQ,True,76000,en
tYHTVjfShOA,"Anything You Can Carry, I'll Pay For Challenge",94114491,1793284.0,2019,0:15:9,20190420,https://www.youtube.com/watch?v=tYHTVjfShOA,True,90000,en
UtnsWzaoRtg,World's Largest Game Of Dodgeball,93593954,1710812.0,2019,0:11:16,20190712,https://www.youtube.com/watch?v=UtnsWzaoRtg,True,56000,en
npDey6_9YRs,"Anything You Can Carry, I'll Pay For #2",91965536,1752418.0,2019,0:13:58,20190906,https://www.youtube.com/watch?v=npDey6_9YRs,True,34000,en
9cCpZl8euLI,I Gave A Homeless Man A Home,88469201,2229753.0,2019,0:12:56,20190228,https://www.youtube.com/watch?v=9cCpZl8euLI,True,111000,en
xhIYirjB4Yc,"Giving $10,000 To Random People And Saying Nothing",83745058,1856393.0,2019,0:15:59,20190430,https://www.youtube.com/watch?v=xhIYirjB4Yc,True,49000,en
L8nh1wuXTbI,"I Gave Him One Hour To Spend $100,000!",83543441,1648109.0,2019,0:13:45,20190101,https://www.youtube.com/watch?v=L8nh1wuXTbI,True,68000,en
Z9WQy9jEY8M,"Giving 10,000 Presents To Kids For Christmas",82978000,3163130.0,2019,0:13:48,20191223,https://www.youtube.com/watch?v=Z9WQy9jEY8M,True,170000,en
NS3hse9ezik,"Last To Leave Ramen Noodle Pool Wins $20,000",78424703,1603337.0,2019,0:14:32,20190913,https://www.youtube.com/watch?v=NS3hse9ezik,True,43000,en
Rmf6T_Ewt38,Tipping Waitresses With Real Gold Bars,70905179,1823181.0,2019,0:12:6,20190621,https://www.youtube.com/watch?v=Rmf6T_Ewt38,True,83000,en
wMuYiLby3-s,"Last To Stop Riding Bike Wins $1,000,000 (Part 4)",68743903,1505620.0,2019,0:11:45,20191214,https://www.youtube.com/watch?v=wMuYiLby3-s,True,91000,en
al6130OD1Ck,"Donating $100,000 To Random Streamers",67334258,1915607.0,2019,0:14:45,20190928,https://www.youtube.com/watch?v=al6130OD1Ck,True,42000,de
iUzi5JmJNWc,Surprising Strangers With 100 Zombies - Experiment,61471693,1788172.0,2019,0:9:49,20190303,https://www.youtube.com/watch?v=iUzi5JmJNWc,True,55000,en
jokVbbLqV_E,"I Spent $100,000 On Lottery Tickets And Won!",58273109,1434788.0,2019,0:15:10,20191031,https://www.youtube.com/watch?v=jokVbbLqV_E,True,29000,en
ZV7rU6lnAKQ,"$200,000 Youtuber Battle Royale",56841484,1739992.0,2019,0:13:36,20190312,https://www.youtube.com/watch?v=ZV7rU6lnAKQ,True,141000,en
qPBtTPJHS0Q,I Advertised Pewdiepie At The Super Bowl,45271488,1245154.0,2019,0:12:44,20190204,https://www.youtube.com/watch?v=qPBtTPJHS0Q,True,64000,en
IiW2smvEcBM,I Opened The World’s Cheapest Store,41740731,1143315.0,2019,0:15:18,20190126,https://www.youtube.com/watch?v=IiW2smvEcBM,True,82000,en
fWcSBWadolA,"Paying People $10,000 To Eat Ghost Pepper",40961034,1116601.0,2019,0:14:46,20190601,https://www.youtube.com/watch?v=fWcSBWadolA,True,34000,en
0hVZOJCYBBM,Important Youtube Announcement (please watch),39403226,2417121.0,2019,0:2:35,20191228,https://www.youtube.com/watch?v=0hVZOJCYBBM,True,125000,en
xpNeg0hPZIs,Playing Battleship With Real Ships,38512753,1011108.0,2019,0:15:31,20190406,https://www.youtube.com/watch?v=xpNeg0hPZIs,True,34000,en
984NGLLYDUg,"20,000 Magnets Vs A Car",34491474,769232.0,2019,0:12:3,20190114,https://www.youtube.com/watch?v=984NGLLYDUg,True,23000,en
9yrdFAJUSaU,"Donating $100,000 To Shroud In Real Life",32386723,874205.0,2019,0:14:14,20190404,https://www.youtube.com/watch?v=9yrdFAJUSaU,True,19000,en
GLoeAJUcz38,"Press This Button To Win $100,000!",358918895,4838457.0,2020,0:15:11,20201114,https://www.youtube.com/watch?v=GLoeAJUcz38,True,92000,en
r7zJ8srwwjk,I Spent 50 Hours In Solitary Confinement,340739286,5097395.0,2020,0:15:51,20200530,https://www.youtube.com/watch?v=r7zJ8srwwjk,True,116000,en
yXWw0_UfSFg,Anything You Can Fit In The Circle I’ll Pay For,331954351,5316036.0,2020,0:19:42,20200307,https://www.youtube.com/watch?v=yXWw0_UfSFg,True,112000,en
Rj_vssRaZlQ,I Ate The World’s Largest Slice Of Pizza,326964760,4889936.0,2020,0:8:2,20200801,https://www.youtube.com/watch?v=Rj_vssRaZlQ,True,137000,it
NkE0AMGzpJY,"Last To Leave $800,000 Island Keeps It",294467796,5887356.0,2020,0:21:14,20200815,https://www.youtube.com/watch?v=NkE0AMGzpJY,True,224000,en
